,Unnamed: 0,Unnamed: 0.1,ch1_file,ch2_file,angle,shift,spec_ch1_files,spec_ch2_files,spec_gray_ch1_files,spec_gray_ch2_files
10285,10285,10285,soundfiles//ch1//25_8000_9000.wav,soundfiles//ch2//25_8000_9000.wav,1.479019649864957,128,C:\sound\spectrograms\soundfiles\ch1\92_31000_32000.png,C:\sound\spectrograms\soundfiles\ch2\92_31000_32000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\92_31000_32000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\92_31000_32000.jpg
10286,10286,10286,soundfiles//ch1//26_8000_9000.wav,soundfiles//ch2//26_8000_9000.wav,42.710575048221074,94,C:\sound\spectrograms\soundfiles\ch1\92_32000_33000.png,C:\sound\spectrograms\soundfiles\ch2\92_32000_33000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\92_32000_33000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\92_32000_33000.jpg
10287,10287,10287,soundfiles//ch1//27_8000_9000.wav,soundfiles//ch2//27_8000_9000.wav,62.36286582804509,59,C:\sound\spectrograms\soundfiles\ch1\92_33000_34000.png,C:\sound\spectrograms\soundfiles\ch2\92_33000_34000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\92_33000_34000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\92_33000_34000.jpg
10288,10288,10288,soundfiles//ch1//28_8000_9000.wav,soundfiles//ch2//28_8000_9000.wav,108.14249362464106,-40,C:\sound\spectrograms\soundfiles\ch1\92_34000_35000.png,C:\sound\spectrograms\soundfiles\ch2\92_34000_35000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\92_34000_35000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\92_34000_35000.jpg
10289,10289,10289,soundfiles//ch1//29_8000_9000.wav,soundfiles//ch2//29_8000_9000.wav,53.18791032851408,77,C:\sound\spectrograms\soundfiles\ch1\92_35000_36000.png,C:\sound\spectrograms\soundfiles\ch2\92_35000_36000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\92_35000_36000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\92_35000_36000.jpg
10290,10290,10290,soundfiles//ch1//30_8000_9000.wav,soundfiles//ch2//30_8000_9000.wav,53.80461481237461,75,C:\sound\spectrograms\soundfiles\ch1\92_36000_37000.png,C:\sound\spectrograms\soundfiles\ch2\92_36000_37000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\92_36000_37000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\92_36000_37000.jpg
10291,10291,10291,soundfiles//ch1//31_8000_9000.wav,soundfiles//ch2//31_8000_9000.wav,17.61052244933096,122,C:\sound\spectrograms\soundfiles\ch1\92_37000_38000.png,C:\sound\spectrograms\soundfiles\ch2\92_37000_38000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\92_37000_38000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\92_37000_38000.jpg
10292,10292,10292,soundfiles//ch1//32_8000_9000.wav,soundfiles//ch2//32_8000_9000.wav,11.797997673802682,125,C:\sound\spectrograms\soundfiles\ch1\92_38000_39000.png,C:\sound\spectrograms\soundfiles\ch2\92_38000_39000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\92_38000_39000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\92_38000_39000.jpg
10293,10293,10293,soundfiles//ch1//33_8000_9000.wav,soundfiles//ch2//33_8000_9000.wav,137.06108936604534,-94,C:\sound\spectrograms\soundfiles\ch1\92_39000_40000.png,C:\sound\spectrograms\soundfiles\ch2\92_39000_40000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\92_39000_40000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\92_39000_40000.jpg
10294,10294,10294,soundfiles//ch1//34_8000_9000.wav,soundfiles//ch2//34_8000_9000.wav,135.15890945871777,-91,C:\sound\spectrograms\soundfiles\ch1\92_40000_41000.png,C:\sound\spectrograms\soundfiles\ch2\92_40000_41000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\92_40000_41000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\92_40000_41000.jpg
10295,10295,10295,soundfiles//ch1//35_8000_9000.wav,soundfiles//ch2//35_8000_9000.wav,109.80655671451296,-43,C:\sound\spectrograms\soundfiles\ch1\92_4000_5000.png,C:\sound\spectrograms\soundfiles\ch2\92_4000_5000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\92_4000_5000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\92_4000_5000.jpg
10296,10296,10296,soundfiles//ch1//36_8000_9000.wav,soundfiles//ch2//36_8000_9000.wav,125.4990671539568,-74,C:\sound\spectrograms\soundfiles\ch1\92_41000_42000.png,C:\sound\spectrograms\soundfiles\ch2\92_41000_42000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\92_41000_42000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\92_41000_42000.jpg
10297,10297,10297,soundfiles//ch1//37_8000_9000.wav,soundfiles//ch2//37_8000_9000.wav,166.2797493964742,-124,C:\sound\spectrograms\soundfiles\ch1\92_42000_43000.png,C:\sound\spectrograms\soundfiles\ch2\92_42000_43000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\92_42000_43000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\92_42000_43000.jpg
10298,10298,10298,soundfiles//ch1//38_8000_9000.wav,soundfiles//ch2//38_8000_9000.wav,137.09760805947923,-94,C:\sound\spectrograms\soundfiles\ch1\92_43000_44000.png,C:\sound\spectrograms\soundfiles\ch2\92_43000_44000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\92_43000_44000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\92_43000_44000.jpg
10299,10299,10299,soundfiles//ch1//39_8000_9000.wav,soundfiles//ch2//39_8000_9000.wav,39.09757007514212,99,C:\sound\spectrograms\soundfiles\ch1\92_44000_45000.png,C:\sound\spectrograms\soundfiles\ch2\92_44000_45000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\92_44000_45000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\92_44000_45000.jpg
10300,10300,10300,soundfiles//ch1//40_8000_9000.wav,soundfiles//ch2//40_8000_9000.wav,141.58658304635756,-100,C:\sound\spectrograms\soundfiles\ch1\92_45000_46000.png,C:\sound\spectrograms\soundfiles\ch2\92_45000_46000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\92_45000_46000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\92_45000_46000.jpg
10301,10301,10301,soundfiles//ch1//41_8000_9000.wav,soundfiles//ch2//41_8000_9000.wav,36.80889444757195,102,C:\sound\spectrograms\soundfiles\ch1\92_46000_47000.png,C:\sound\spectrograms\soundfiles\ch2\92_46000_47000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\92_46000_47000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\92_46000_47000.jpg
10302,10302,10302,soundfiles//ch1//42_8000_9000.wav,soundfiles//ch2//42_8000_9000.wav,59.36080763961736,65,C:\sound\spectrograms\soundfiles\ch1\92_47000_48000.png,C:\sound\spectrograms\soundfiles\ch2\92_47000_48000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\92_47000_48000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\92_47000_48000.jpg
10303,10303,10303,soundfiles//ch1//43_8000_9000.wav,soundfiles//ch2//43_8000_9000.wav,15.930621688942765,123,C:\sound\spectrograms\soundfiles\ch1\92_48000_49000.png,C:\sound\spectrograms\soundfiles\ch2\92_48000_49000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\92_48000_49000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\92_48000_49000.jpg
10304,10304,10304,soundfiles//ch1//44_8000_9000.wav,soundfiles//ch2//44_8000_9000.wav,92.58728267448971,-5,C:\sound\spectrograms\soundfiles\ch1\92_49000_50000.png,C:\sound\spectrograms\soundfiles\ch2\92_49000_50000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\92_49000_50000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\92_49000_50000.jpg
10305,10305,10305,soundfiles//ch1//45_8000_9000.wav,soundfiles//ch2//45_8000_9000.wav,14.969424936480308,124,C:\sound\spectrograms\soundfiles\ch1\92_50000_51000.png,C:\sound\spectrograms\soundfiles\ch2\92_50000_51000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\92_50000_51000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\92_50000_51000.jpg
10306,10306,10306,soundfiles//ch1//46_8000_9000.wav,soundfiles//ch2//46_8000_9000.wav,77.21024342388445,28,C:\sound\spectrograms\soundfiles\ch1\92_5000_6000.png,C:\sound\spectrograms\soundfiles\ch2\92_5000_6000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\92_5000_6000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\92_5000_6000.jpg
10307,10307,10307,soundfiles//ch1//47_8000_9000.wav,soundfiles//ch2//47_8000_9000.wav,44.65190472124223,91,C:\sound\spectrograms\soundfiles\ch1\92_51000_52000.png,C:\sound\spectrograms\soundfiles\ch2\92_51000_52000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\92_51000_52000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\92_51000_52000.jpg
10308,10308,10308,soundfiles//ch1//48_8000_9000.wav,soundfiles//ch2//48_8000_9000.wav,81.00431099042193,20,C:\sound\spectrograms\soundfiles\ch1\92_52000_53000.png,C:\sound\spectrograms\soundfiles\ch2\92_52000_53000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\92_52000_53000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\92_52000_53000.jpg
10309,10309,10309,soundfiles//ch1//49_8000_9000.wav,soundfiles//ch2//49_8000_9000.wav,47.37321537445796,87,C:\sound\spectrograms\soundfiles\ch1\92_53000_54000.png,C:\sound\spectrograms\soundfiles\ch2\92_53000_54000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\92_53000_54000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\92_53000_54000.jpg
10310,10310,10310,soundfiles//ch1//50_8000_9000.wav,soundfiles//ch2//50_8000_9000.wav,41.7639032414205,95,C:\sound\spectrograms\soundfiles\ch1\92_54000_55000.png,C:\sound\spectrograms\soundfiles\ch2\92_54000_55000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\92_54000_55000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\92_54000_55000.jpg
10311,10311,10311,soundfiles//ch1//51_8000_9000.wav,soundfiles//ch2//51_8000_9000.wav,89.01778474575781,2,C:\sound\spectrograms\soundfiles\ch1\92_55000_56000.png,C:\sound\spectrograms\soundfiles\ch2\92_55000_56000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\92_55000_56000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\92_55000_56000.jpg
10312,10312,10312,soundfiles//ch1//52_8000_9000.wav,soundfiles//ch2//52_8000_9000.wav,88.77011779907282,2,C:\sound\spectrograms\soundfiles\ch1\92_56000_57000.png,C:\sound\spectrograms\soundfiles\ch2\92_56000_57000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\92_56000_57000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\92_56000_57000.jpg
10313,10313,10313,soundfiles//ch1//53_8000_9000.wav,soundfiles//ch2//53_8000_9000.wav,68.7256592484657,46,C:\sound\spectrograms\soundfiles\ch1\92_57000_58000.png,C:\sound\spectrograms\soundfiles\ch2\92_57000_58000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\92_57000_58000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\92_57000_58000.jpg
10314,10314,10314,soundfiles//ch1//54_8000_9000.wav,soundfiles//ch2//54_8000_9000.wav,66.54392778537763,51,C:\sound\spectrograms\soundfiles\ch1\92_58000_59000.png,C:\sound\spectrograms\soundfiles\ch2\92_58000_59000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\92_58000_59000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\92_58000_59000.jpg
10315,10315,10315,soundfiles//ch1//55_8000_9000.wav,soundfiles//ch2//55_8000_9000.wav,158.11517070212383,-119,C:\sound\spectrograms\soundfiles\ch1\92_6000_7000.png,C:\sound\spectrograms\soundfiles\ch2\92_6000_7000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\92_6000_7000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\92_6000_7000.jpg
10316,10316,10316,soundfiles//ch1//56_8000_9000.wav,soundfiles//ch2//56_8000_9000.wav,136.70977083160224,-93,C:\sound\spectrograms\soundfiles\ch1\92_7000_8000.png,C:\sound\spectrograms\soundfiles\ch2\92_7000_8000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\92_7000_8000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\92_7000_8000.jpg
10317,10317,10317,soundfiles//ch1//57_8000_9000.wav,soundfiles//ch2//57_8000_9000.wav,22.181688825343524,119,C:\sound\spectrograms\soundfiles\ch1\92_8000_9000.png,C:\sound\spectrograms\soundfiles\ch2\92_8000_9000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\92_8000_9000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\92_8000_9000.jpg
10318,10318,10318,soundfiles//ch1//58_8000_9000.wav,soundfiles//ch2//58_8000_9000.wav,123.36669584605144,-70,C:\sound\spectrograms\soundfiles\ch1\92_9000_10000.png,C:\sound\spectrograms\soundfiles\ch2\92_9000_10000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\92_9000_10000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\92_9000_10000.jpg
10319,10319,10319,soundfiles//ch1//59_8000_9000.wav,soundfiles//ch2//59_8000_9000.wav,23.822282920519044,117,C:\sound\spectrograms\soundfiles\ch1\92_recorded.png,C:\sound\spectrograms\soundfiles\ch2\92_recorded.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\92_recorded.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\92_recorded.jpg
10320,10320,10320,soundfiles//ch1//60_8000_9000.wav,soundfiles//ch2//60_8000_9000.wav,30.79455955584753,110,C:\sound\spectrograms\soundfiles\ch1\93_0_1000.png,C:\sound\spectrograms\soundfiles\ch2\93_0_1000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\93_0_1000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\93_0_1000.jpg
10321,10321,10321,soundfiles//ch1//61_8000_9000.wav,soundfiles//ch2//61_8000_9000.wav,146.14019376034778,-106,C:\sound\spectrograms\soundfiles\ch1\93_10000_11000.png,C:\sound\spectrograms\soundfiles\ch2\93_10000_11000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\93_10000_11000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\93_10000_11000.jpg
10322,10322,10322,soundfiles//ch1//62_8000_9000.wav,soundfiles//ch2//62_8000_9000.wav,40.197787843639965,98,C:\sound\spectrograms\soundfiles\ch1\93_1000_2000.png,C:\sound\spectrograms\soundfiles\ch2\93_1000_2000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\93_1000_2000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\93_1000_2000.jpg
10323,10323,10323,soundfiles//ch1//63_8000_9000.wav,soundfiles//ch2//63_8000_9000.wav,146.49182217227803,-107,C:\sound\spectrograms\soundfiles\ch1\93_11000_12000.png,C:\sound\spectrograms\soundfiles\ch2\93_11000_12000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\93_11000_12000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\93_11000_12000.jpg
10324,10324,10324,soundfiles//ch1//64_8000_9000.wav,soundfiles//ch2//64_8000_9000.wav,101.4652335761832,-25,C:\sound\spectrograms\soundfiles\ch1\93_12000_13000.png,C:\sound\spectrograms\soundfiles\ch2\93_12000_13000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\93_12000_13000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\93_12000_13000.jpg
10325,10325,10325,soundfiles//ch1//65_8000_9000.wav,soundfiles//ch2//65_8000_9000.wav,8.07676564587884,127,C:\sound\spectrograms\soundfiles\ch1\93_13000_14000.png,C:\sound\spectrograms\soundfiles\ch2\93_13000_14000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\93_13000_14000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\93_13000_14000.jpg
10326,10326,10326,soundfiles//ch1//66_8000_9000.wav,soundfiles//ch2//66_8000_9000.wav,49.24699354798513,83,C:\sound\spectrograms\soundfiles\ch1\93_14000_15000.png,C:\sound\spectrograms\soundfiles\ch2\93_14000_15000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\93_14000_15000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\93_14000_15000.jpg
10327,10327,10327,soundfiles//ch1//67_8000_9000.wav,soundfiles//ch2//67_8000_9000.wav,144.31959458319415,-104,C:\sound\spectrograms\soundfiles\ch1\93_15000_16000.png,C:\sound\spectrograms\soundfiles\ch2\93_15000_16000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\93_15000_16000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\93_15000_16000.jpg
10328,10328,10328,soundfiles//ch1//68_8000_9000.wav,soundfiles//ch2//68_8000_9000.wav,9.789065593324093,126,C:\sound\spectrograms\soundfiles\ch1\93_16000_17000.png,C:\sound\spectrograms\soundfiles\ch2\93_16000_17000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\93_16000_17000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\93_16000_17000.jpg
10329,10329,10329,soundfiles//ch1//69_8000_9000.wav,soundfiles//ch2//69_8000_9000.wav,32.64242562698987,108,C:\sound\spectrograms\soundfiles\ch1\93_17000_18000.png,C:\sound\spectrograms\soundfiles\ch2\93_17000_18000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\93_17000_18000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\93_17000_18000.jpg
10330,10330,10330,soundfiles//ch1//70_8000_9000.wav,soundfiles//ch2//70_8000_9000.wav,160.56202807306653,-121,C:\sound\spectrograms\soundfiles\ch1\93_18000_19000.png,C:\sound\spectrograms\soundfiles\ch2\93_18000_19000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\93_18000_19000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\93_18000_19000.jpg
10331,10331,10331,soundfiles//ch1//71_8000_9000.wav,soundfiles//ch2//71_8000_9000.wav,92.40136468754817,-5,C:\sound\spectrograms\soundfiles\ch1\93_19000_20000.png,C:\sound\spectrograms\soundfiles\ch2\93_19000_20000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\93_19000_20000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\93_19000_20000.jpg
10332,10332,10332,soundfiles//ch1//72_8000_9000.wav,soundfiles//ch2//72_8000_9000.wav,71.43915039688211,40,C:\sound\spectrograms\soundfiles\ch1\93_20000_21000.png,C:\sound\spectrograms\soundfiles\ch2\93_20000_21000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\93_20000_21000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\93_20000_21000.jpg
10333,10333,10333,soundfiles//ch1//73_8000_9000.wav,soundfiles//ch2//73_8000_9000.wav,38.71916412499866,100,C:\sound\spectrograms\soundfiles\ch1\93_2000_3000.png,C:\sound\spectrograms\soundfiles\ch2\93_2000_3000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\93_2000_3000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\93_2000_3000.jpg
10334,10334,10334,soundfiles//ch1//74_8000_9000.wav,soundfiles//ch2//74_8000_9000.wav,78.14161001679976,26,C:\sound\spectrograms\soundfiles\ch1\93_21000_22000.png,C:\sound\spectrograms\soundfiles\ch2\93_21000_22000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\93_21000_22000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\93_21000_22000.jpg
10335,10335,10335,soundfiles//ch1//75_8000_9000.wav,soundfiles//ch2//75_8000_9000.wav,125.33312734316137,-74,C:\sound\spectrograms\soundfiles\ch1\93_22000_23000.png,C:\sound\spectrograms\soundfiles\ch2\93_22000_23000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\93_22000_23000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\93_22000_23000.jpg
10336,10336,10336,soundfiles//ch1//76_8000_9000.wav,soundfiles//ch2//76_8000_9000.wav,33.17286401411372,107,C:\sound\spectrograms\soundfiles\ch1\93_23000_24000.png,C:\sound\spectrograms\soundfiles\ch2\93_23000_24000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\93_23000_24000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\93_23000_24000.jpg
10337,10337,10337,soundfiles//ch1//77_8000_9000.wav,soundfiles//ch2//77_8000_9000.wav,136.078262295885,-92,C:\sound\spectrograms\soundfiles\ch1\93_24000_25000.png,C:\sound\spectrograms\soundfiles\ch2\93_24000_25000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\93_24000_25000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\93_24000_25000.jpg
10338,10338,10338,soundfiles//ch1//78_8000_9000.wav,soundfiles//ch2//78_8000_9000.wav,55.04960931398749,73,C:\sound\spectrograms\soundfiles\ch1\93_25000_26000.png,C:\sound\spectrograms\soundfiles\ch2\93_25000_26000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\93_25000_26000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\93_25000_26000.jpg
10339,10339,10339,soundfiles//ch1//79_8000_9000.wav,soundfiles//ch2//79_8000_9000.wav,168.5812128764187,-126,C:\sound\spectrograms\soundfiles\ch1\93_26000_27000.png,C:\sound\spectrograms\soundfiles\ch2\93_26000_27000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\93_26000_27000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\93_26000_27000.jpg
10340,10340,10340,soundfiles//ch1//80_8000_9000.wav,soundfiles//ch2//80_8000_9000.wav,111.17100586718256,-46,C:\sound\spectrograms\soundfiles\ch1\93_27000_28000.png,C:\sound\spectrograms\soundfiles\ch2\93_27000_28000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\93_27000_28000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\93_27000_28000.jpg
10341,10341,10341,soundfiles//ch1//81_8000_9000.wav,soundfiles//ch2//81_8000_9000.wav,12.703435435282364,125,C:\sound\spectrograms\soundfiles\ch1\93_28000_29000.png,C:\sound\spectrograms\soundfiles\ch2\93_28000_29000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\93_28000_29000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\93_28000_29000.jpg
